date,pm2.5,o3,no2,기온(°C),풍속(m/s),강수량(mm),0~9,20~29,80~89,over 100,하차총승객수,입장객 수
2017-04-01,12.24149969632856,0.024,0.026,8.64166666666666,1.8375,0.0,4678,8267,1636,9,9721,17070.0
2017-04-02,25.930316237581543,0.035,0.021,7.9125,2.1625,0.0,4678,8267,1636,9,10397,32457.0
2017-04-03,44.90367177370076,0.036,0.035,10.8374999999999,2.6875,0.0,4678,8267,1636,9,3498,3032.0
2017-04-04,40.14758667832114,0.031,0.042,12.2458333333333,1.51666666666666,0.0,4678,8267,1636,9,5501,3576.0
2017-04-05,24.873408438608294,0.018,0.041,11.9416666666666,1.1125,1.41666666666666,4678,8267,1636,9,3850,1067.0
2017-04-06,9.650215044294676,0.029,0.02,11.2125,2.69999999999999,0.395833333333333,4678,8267,1636,9,3496,1603.0
2017-04-07,21.22521598760116,0.017,0.039,14.375,1.49583333333333,0.0,4678,8267,1636,9,8961,6248.0
2017-04-08,31.743309131934403,0.018,0.039,13.0708333333333,2.1,0.0,4678,8267,1636,9,23936,40887.0
2017-04-09,20.16830818862791,0.027,0.022,13.9249999999999,2.425,0.0625,4678,8267,1636,9,19040,39359.0
2017-04-10,8.644292090720658,0.033,0.022,15.3708333333333,1.875,0.0,4678,8267,1636,9,7603,7589.0
2017-04-11,26.560739827866627,0.036,0.024,15.0208333333333,3.025,0.0,4678,8267,1636,9,8018,7035.0
2017-04-12,36.12389486402509,0.04,0.011,11.7583333333333,3.8375,0.0,4678,8267,1636,9,9692,7538.0
2017-04-13,39.72110246963299,0.038,0.023,11.9916666666666,2.75,0.0,4678,8267,1636,9,9075,7727.0
2017-04-14,28.674555425813125,0.048,0.021,13.1375,3.7875,0.145833333333333,4678,8267,1636,9,8842,3058.0
2017-04-15,36.49939422731401,0.039,0.027,15.8666666666666,1.95416666666666,0.0,4678,8267,1636,9,21611,31747.0
2017-04-16,28.62357058041389,0.028,0.032,17.075,1.09583333333333,0.0,4678,8267,1636,9,19855,37119.0
2017-04-17,27.515677936041413,0.014,0.045,13.9874999999999,1.61666666666666,0.208333333333333,4678,8267,1636,9,3408,2046.0
2017-04-18,15.99166183813416,0.028,0.022,11.4249999999999,3.3125,0.229166666666666,4678,8267,1636,9,4503,2864.0
2017-04-19,49.284257505791444,0.033,0.016,13.0833333333333,3.26666666666666,0.0,4678,8267,1636,9,5945,17909.0
2017-04-20,41.885902912978715,0.026,0.031,12.5875,1.98333333333333,0.0,4678,8267,1636,9,4069,3430.0
2017-04-21,36.55037907271325,0.027,0.032,11.7666666666666,1.65,0.0,4678,8267,1636,9,7284,7265.0
2017-04-22,31.26584007784701,0.03,0.027,13.4874999999999,1.66666666666666,0.0,4678,8267,1636,9,17480,30798.0
2017-04-23,25.98130108298077,0.041,0.024,13.3291666666666,1.79583333333333,0.0,4678,8267,1636,9,14431,40116.0
2017-04-24,23.33903158554765,0.038,0.026,13.1791666666666,2.05,0.0,4678,8267,1636,9,5030,6026.0
2017-04-25,32.32274787682026,0.039,0.03,15.2958333333333,2.34583333333333,0.0,4678,8267,1636,9,6062,5660.0
2017-04-26,23.918470330433507,0.034,0.02,15.15,2.46666666666666,0.0,4678,8267,1636,9,6722,7375.0
2017-04-27,22.861562531460265,0.037,0.019,13.2791666666666,2.93333333333333,0.0,4678,8267,1636,9,7625,7641.0
2017-04-28,40.198571523720375,0.042,0.023,14.4333333333333,3.9375,0.0,4678,8267,1636,9,13064,9533.0
2017-04-29,35.970940327827385,0.038,0.026,16.3875,3.05,0.0,4678,8267,1636,9,15202,21481.0
2017-04-30,57.58656536137972,0.069,0.02,18.8958333333333,2.69999999999999,0.0,4678,8267,1636,9,13681,26596.0
2017-05-01,52.830480266000116,0.051,0.027,18.5208333333333,1.275,0.0,4664,8187,1621,9,15153,23136.0
2017-05-02,58.115019260866355,0.036,0.043,18.7874999999999,1.15,0.0,4664,8187,1621,9,15527,13938.0
2017-05-03,33.3796556757935,0.048,0.035,19.5291666666666,1.425,0.0,4664,8187,1621,9,20820,30998.0
2017-05-04,31.79429397733363,0.03,0.035,19.7375,1.29583333333333,0.0,4664,8187,1621,9,16914,25285.0
2017-05-05,27.089193727353255,0.037,0.017,21.1041666666666,2.66666666666666,0.0,4664,8187,1621,9,21237,46264.0
2017-05-06,111.69280249061225,0.04,0.011,14.7999999999999,4.22916666666666,0.0,4664,8187,1621,9,10051,9915.0
2017-05-07,48.75580360630482,0.043,0.014,15.7124999999999,3.33333333333333,0.0,4664,8187,1621,9,7289,7630.0
2017-05-08,99.38540826622221,0.041,0.031,16.6208333333333,2.13749999999999,0.0,4664,8187,1621,9,6434,3876.0
2017-05-09,59.80235065012469,0.019,0.032,15.9791666666666,1.275,0.0833333333333333,4664,8187,1621,9,5914,3997.0
2017-05-10,15.99166183813416,0.028,0.02,15.9458333333333,2.14166666666666,0.145833333333333,4664,8187,1621,9,6763,4585.0
2017-05-11,40.198571523720375,0.029,0.031,17.8125,1.58333333333333,0.0,4664,8187,1621,9,8013,5814.0
2017-05-12,39.670117624233754,0.034,0.032,18.6958333333333,2.1875,0.0,4664,8187,1621,9,15034,18841.0
2017-05-13,24.3959393845209,0.04,0.018,16.1458333333333,3.10416666666666,0.3125,4664,8187,1621,9,9250,7908.0
2017-05-14,28.19708637172573,0.042,0.013,15.7125,4.475,0.0,4664,8187,1621,9,16976,31381.0
2017-05-15,17.099554482506637,0.036,0.016,15.8583333333333,3.6625,0.0,4664,8187,1621,9,7108,6424.0
2017-05-16,14.93475403916091,0.033,0.024,16.5708333333333,2.10833333333333,0.0,4664,8187,1621,9,5342,6234.0
2017-05-17,18.582946490168048,0.03,0.032,17.8541666666666,1.45,0.0,4664,8187,1621,9,6308,6530.0
2017-05-18,24.92439328400753,0.049,0.024,19.0,2.025,0.0,4664,8187,1621,9,6650,8462.0
2017-05-19,24.3959393845209,0.042,0.027,19.9541666666666,2.19583333333333,0.0,4664,8187,1621,9,16152,12305.0
2017-05-20,18.05449259068142,0.037,0.029,19.7791666666666,1.65416666666666,0.0,4664,8187,1621,9,15421,22972.0
2017-05-21,13.34939234070104,0.036,0.02,19.8458333333333,1.65416666666666,0.0,4664,8187,1621,9,11772,24708.0
2017-05-22,19.162385235053897,0.03,0.026,20.125,1.42916666666666,0.0,4664,8187,1621,9,4408,4876.0
2017-05-23,18.582946490168048,0.016,0.026,18.8499999999999,1.52083333333333,0.4375,4664,8187,1621,9,5363,5384.0
2017-05-24,11.235576742754546,0.023,0.023,20.9083333333333,1.4625,0.0625,4664,8187,1621,9,5456,6338.0
2017-05-25,18.633931335567276,0.036,0.021,18.9458333333333,3.39583333333333,0.0,4664,8187,1621,9,6123,7842.0
2017-05-26,7.587384291747412,0.036,0.015,17.0583333333333,2.90416666666666,0.0,4664,8187,1621,9,11333,12687.0
2017-05-27,13.34939234070104,0.037,0.025,18.3333333333333,2.02083333333333,0.0,4664,8187,1621,9,18885,33795.0
2017-05-28,22.28212378657441,0.049,0.019,19.5625,2.2375,0.0,4664,8187,1621,9,15650,39195.0
2017-05-29,35.442486428340764,0.051,0.021,21.875,1.90416666666666,0.0,4664,8187,1621,9,5215,7267.0
2017-05-30,25.45284718349415,0.04,0.031,22.8,2.37083333333333,0.0,4664,8187,1621,9,6832,8825.0
2017-05-31,17.526038691194795,0.028,0.033,21.5166666666666,1.4,0.0,4664,8187,1621,9,6560,6836.0
2017-06-01,17.048569637107406,0.032,0.017,22.8499999999999,2.50833333333333,0.0,4621,8102,1616,8,6728,9190.0
2017-06-02,9.172745990207282,0.034,0.018,20.1958333333333,2.16666666666666,0.0,4621,8102,1616,8,10571,10915.0
2017-06-03,14.406300139674286,0.037,0.014,20.3916666666666,2.65,0.0,4621,8102,1616,8,15851,33239.0
2017-06-04,11.76403064224117,0.038,0.017,20.5041666666666,2.225,0.0,4621,8102,1616,8,13857,36290.0
2017-06-05,13.82686139478843,0.039,0.03,22.0666666666666,1.51666666666666,0.0,4621,8102,1616,8,12737,18592.0
2017-06-06,8.064853345834806,0.035,0.018,18.9375,1.24583333333333,0.25,4621,8102,1616,8,12179,22602.0
2017-06-07,4.894129948915062,0.028,0.017,17.6375,1.82916666666666,0.395833333333333,4621,8102,1616,8,4268,1871.0
2017-06-08,24.344954539121673,0.05,0.019,19.8166666666666,2.5375,0.0,4621,8102,1616,8,5359,23381.0
2017-06-09,30.157947433474533,0.056,0.018,20.7791666666666,3.77916666666666,0.0833333333333333,4621,8102,1616,8,7226,15512.0
2017-06-10,23.390016430946886,0.04,0.022,17.8461538461538,1.63333333333333,0.166666666666666,4621,8102,1616,8,13674,21501.0
2017-06-11,12.292484541727791,0.032,0.022,21.0374999999999,1.675,0.0,4621,8102,1616,8,10814,23498.0
2017-06-12,13.877846240187665,0.039,0.022,21.05,1.85833333333333,0.0,4621,8102,1616,8,3886,3589.0
2017-06-13,15.463207938647535,0.021,0.025,20.8416666666666,2.175,0.0,4621,8102,1616,8,4288,3915.0
2017-06-14,19.162385235053897,0.057,0.013,20.8583333333333,2.31666666666666,0.0,4621,8102,1616,8,4864,4146.0
2017-06-15,21.804654732487016,0.046,0.017,22.65,3.05833333333333,0.0,4621,8102,1616,8,4663,6991.0
2017-06-16,34.385578629367515,0.056,0.022,24.1958333333333,1.56666666666666,0.0,4621,8102,1616,8,5258,3307.0
2017-06-17,24.92439328400753,0.055,0.024,23.1416666666666,1.91249999999999,0.0,4621,8102,1616,8,10286,10224.0
2017-06-18,18.633931335567276,0.045,0.023,23.3041666666666,1.41666666666666,0.0,4621,8102,1616,8,7294,8647.0
2017-06-19,21.276200833000395,0.034,0.032,23.6083333333333,1.32916666666666,0.0,4621,8102,1616,8,3490,2163.0
2017-06-20,24.92439328400753,0.036,0.044,24.4458333333333,1.37916666666666,0.0,4621,8102,1616,8,4596,2530.0
2017-06-21,25.503832028893385,0.034,0.026,24.8583333333333,2.77916666666666,0.0,4621,8102,1616,8,4276,2201.0
2017-06-22,15.463207938647535,0.042,0.02,24.7416666666666,2.14166666666666,0.0,4621,8102,1616,8,4032,12935.0
2017-06-23,17.57702353659403,0.039,0.033,25.8375,1.27083333333333,0.0,4621,8102,1616,8,4526,2122.0
2017-06-24,22.28212378657441,0.016,0.046,23.6125,1.24583333333333,0.166666666666666,4621,8102,1616,8,8681,6202.0
2017-06-25,14.93475403916091,0.036,0.021,23.1916666666666,1.30416666666666,0.0625,4621,8102,1616,8,5647,6163.0
2017-06-26,10.178668943781297,0.03,0.026,22.5166666666666,1.67083333333333,1.41666666666666,4621,8102,1616,8,2537,1272.0
2017-06-27,12.820938441214416,0.039,0.018,24.3375,1.5,0.0,4621,8102,1616,8,4247,2243.0
2017-06-28,24.92439328400753,0.039,0.022,25.6291666666666,1.4375,0.0,4621,8102,1616,8,4242,2113.0
2017-06-29,23.86748548503428,0.036,0.025,25.5625,1.37083333333333,0.0,4621,8102,1616,8,4266,2120.0
2017-06-30,30.686401332961154,0.031,0.027,25.4749999999999,1.27083333333333,0.0,4621,8102,1616,8,4686,2103.0
2017-07-01,21.75366988708779,0.025,0.024,24.3791666666666,1.3375,0.0833333333333333,4594,8023,1615,8,7402,7808.0
2017-07-02,6.530476492774163,0.015,0.011,24.8791666666666,1.78333333333333,3.16666666666666,4594,8023,1615,8,2675,1443.0
2017-07-03,7.587384291747412,0.032,0.007,25.1833333333333,3.75,0.854166666666666,4594,8023,1615,8,1836,807.0
2017-07-04,12.820938441214416,0.034,0.016,26.5541666666666,1.84166666666666,1.54166666666666,4594,8023,1615,8,3366,1715.0
2017-07-05,21.276200833000395,0.041,0.021,26.8125,0.95,0.0,4594,8023,1615,8,3939,1349.0
2017-07-06,34.91403252885414,0.009,0.032,26.9166666666666,1.03749999999999,0.0416666666666666,4594,8023,1615,8,4572,1251.0
2017-07-07,2.302845296881177,0.011,0.017,26.3291666666666,2.00833333333333,0.375,4594,8023,1615,8,3101,870.0
2017-07-08,10.178668943781297,0.018,0.014,25.9416666666666,2.33333333333333,0.452380952380952,4594,8023,1615,8,3802,1700.0
2017-07-09,14.88376919376168,0.02,0.015,26.4166666666666,1.34583333333333,1.29166666666666,4594,8023,1615,8,4068,3440.0
2017-07-10,2.302845296881177,0.013,0.018,24.4583333333333,2.025,5.10416666666666,4594,8023,1615,8,1494,338.0
2017-07-11,17.048569637107406,0.035,0.016,26.3583333333333,1.95,0.166666666666666,4594,8023,1615,8,3957,1480.0
2017-07-12,20.747746933513767,0.042,0.014,27.3125,2.26666666666666,0.0208333333333333,4594,8023,1615,8,4195,1597.0
2017-07-13,25.45284718349415,0.035,0.021,26.6583333333333,1.15833333333333,0.0,4594,8023,1615,8,3674,1176.0
2017-07-14,24.92439328400753,0.027,0.021,27.3142857142857,1.5047619047619,0.295454545454545,4594,8023,1615,8,4459,1349.0
2017-07-15,8.064853345834806,0.018,0.016,24.7166666666666,1.60833333333333,2.35416666666666,4594,8023,1615,8,4212,1935.0
2017-07-16,7.536399446348181,0.017,0.012,25.6541666666666,1.6125,2.47916666666666,4594,8023,1615,8,4361,4589.0
2017-07-17,9.650215044294676,0.018,0.014,26.5791666666666,1.70833333333333,0.0208333333333333,4594,8023,1615,8,2685,1188.0
2017-07-18,12.820938441214416,0.029,0.019,26.1875,1.54166666666666,0.0416666666666666,4594,8023,1615,8,3336,1458.0
2017-07-19,22.81057768606103,0.033,0.023,28.0666666666666,1.00416666666666,0.0,4594,8023,1615,8,3785,1180.0
2017-07-20,34.91403252885414,0.036,0.022,29.2458333333333,1.7125,0.0,4594,8023,1615,8,4413,931.0
2017-07-21,31.26584007784701,0.053,0.017,29.9,2.34583333333333,0.0,4594,8023,1615,8,3887,1076.0
2017-07-22,28.09511668092727,0.035,0.016,29.4208333333333,2.10833333333333,0.0208333333333333,4594,8023,1615,8,4932,2501.0
2017-07-23,25.98130108298077,0.031,0.011,27.0291666666666,2.25,1.1875,4594,8023,1615,8,2266,696.0
2017-07-24,23.288046740148424,0.012,0.027,25.9791666666666,1.025,0.5625,4594,8023,1615,8,2172,696.0
2017-07-25,15.940676992734925,0.016,0.021,28.9708333333333,1.22083333333333,0.0,4594,8023,1615,8,3921,1318.0
2017-07-26,8.115838191234037,0.03,0.014,28.0583333333333,1.7125,0.0,4594,8023,1615,8,4355,1267.0
2017-07-27,18.05449259068142,0.02,0.029,26.025,0.608333333333333,0.0208333333333333,4594,8023,1615,8,4792,10889.0
2017-07-28,20.645777242715305,0.006,0.031,25.2083333333333,0.904166666666666,1.83333333333333,4594,8023,1615,8,3366,772.0
2017-07-29,12.769953595815181,0.018,0.016,26.7916666666666,1.5,0.0,4594,8023,1615,8,6211,5834.0
2017-07-30,8.593307245321427,0.032,0.01,27.5458333333333,1.53749999999999,0.0,4594,8023,1615,8,6319,5761.0
2017-07-31,10.65613799786869,0.01,0.021,24.4458333333333,1.14583333333333,0.416666666666666,4594,8023,1615,8,2083,1771.0
2017-08-01,11.76403064224117,0.016,0.02,27.5166666666666,1.04583333333333,0.166666666666666,4558,8011,1612,7,6928,3932.0
2017-08-02,19.63985428914129,0.025,0.022,28.175,0.683333333333333,0.375,4558,8011,1612,7,5798,1976.0
2017-08-03,12.820938441214416,0.023,0.017,28.3458333333333,1.17083333333333,0.0,4558,8011,1612,7,5539,1923.0
2017-08-04,14.406300139674286,0.034,0.018,28.775,0.941666666666666,0.0,4558,8011,1612,7,5380,2164.0
2017-08-05,18.582946490168048,0.034,0.022,30.0374999999999,0.983333333333333,0.0,4558,8011,1612,7,5719,2745.0
2017-08-06,16.46913089222155,0.017,0.02,28.2416666666666,0.820833333333333,0.479166666666666,4558,8011,1612,7,4243,2350.0
2017-08-07,17.048569637107406,0.033,0.018,28.3375,1.43333333333333,0.0,4558,8011,1612,7,3039,1236.0
2017-08-08,22.81057768606103,0.037,0.02,27.0958333333333,1.375,0.0,4558,8011,1612,7,5264,1504.0
2017-08-09,18.05449259068142,0.027,0.021,26.4583333333333,1.07083333333333,0.0416666666666666,4558,8011,1612,7,5142,1601.0
2017-08-10,2.780314350968567,0.015,0.018,24.1083333333333,1.03333333333333,4.64583333333333,4558,8011,1612,7,3857,943.0
2017-08-11,8.593307245321427,0.017,0.014,26.1291666666666,1.30833333333333,0.166666666666666,4558,8011,1612,7,5083,1903.0
2017-08-12,6.479491647374932,0.017,0.012,26.3083333333333,1.32916666666666,0.0,4558,8011,1612,7,8843,6396.0
2017-08-13,6.479491647374932,0.017,0.011,25.5458333333333,1.58333333333333,0.0,4558,8011,1612,7,7033,10371.0
2017-08-14,2.780314350968567,0.006,0.013,23.7291666666666,1.825,0.145833333333333,4558,8011,1612,7,3023,1847.0
2017-08-15,1.1949526525086984,0.005,0.011,22.2041666666666,2.09166666666666,2.95833333333333,4558,8011,1612,7,3294,831.0
2017-08-16,4.894129948915062,0.008,0.012,23.2291666666666,2.44166666666666,0.208333333333333,4558,8011,1612,7,4106,2011.0
2017-08-17,5.951037747888311,0.01,0.016,24.2916666666666,1.1625,0.0208333333333333,4558,8011,1612,7,4205,1883.0
2017-08-18,19.11140038965467,0.018,0.021,25.4916666666666,1.025,0.0,4558,8011,1612,7,4658,2773.0
2017-08-19,20.645777242715305,0.016,0.021,24.9958333333333,0.891666666666666,0.0,4558,8011,1612,7,8271,10675.0
2017-08-20,4.894129948915062,0.022,0.008,23.6041666666666,1.9,4.47916666666666,4558,8011,1612,7,3006,1453.0
2017-08-21,3.837222149941816,0.017,0.011,25.6916666666666,1.9625,0.479166666666666,4558,8011,1612,7,2697,4392.0
2017-08-22,9.650215044294676,0.023,0.014,26.9583333333333,1.60416666666666,0.0,4558,8011,1612,7,4772,2413.0
2017-08-23,7.536399446348181,0.008,0.011,26.7125,2.06666666666666,0.8125,4558,8011,1612,7,2622,724.0
2017-08-24,3.888206995341047,0.02,0.006,26.8833333333333,3.85416666666666,0.666666666666666,4558,8011,1612,7,2306,572.0
2017-08-25,14.88376919376168,0.022,0.02,25.2249999999999,1.3125,0.0,4558,8011,1612,7,5159,2284.0
2017-08-26,10.707122843267921,0.023,0.02,23.3791666666666,1.60416666666666,0.0,4558,8011,1612,7,9572,14474.0
2017-08-27,12.769953595815181,0.011,0.021,21.0166666666666,0.845833333333333,0.0,4558,8011,1612,7,7857,16798.0
2017-08-28,15.940676992734925,0.015,0.027,20.7916666666666,1.14583333333333,0.604166666666666,4558,8011,1612,7,2630,1469.0
2017-08-29,8.593307245321427,0.025,0.015,19.8499999999999,2.22083333333333,0.0,4558,8011,1612,7,4229,3436.0
2017-08-30,15.4122230932483,0.012,0.027,18.5833333333333,1.35833333333333,0.0,4558,8011,1612,7,4325,2860.0
2017-08-31,24.29396969372244,0.011,0.029,20.6958333333333,1.06666666666666,0.0,4558,8011,1612,7,4109,3217.0
2017-09-01,14.30433044887582,0.017,0.023,21.3791666666666,1.2125,0.0,4513,7924,1604,6,4760,3429.0
2017-09-02,18.003507745282185,0.02,0.023,21.8125,0.916666666666666,0.0,4513,7924,1604,6,10384,23313.0
2017-09-03,21.174231142201933,0.028,0.02,22.2375,0.695833333333333,0.0,4513,7924,1604,6,7947,23991.0
2017-09-04,15.4122230932483,0.021,0.023,24.625,1.19166666666666,0.0,4513,7924,1604,6,3190,2911.0
2017-09-05,12.769953595815181,0.005,0.029,20.1375,0.879166666666666,0.0,4513,7924,1604,6,3595,2184.0
2017-09-06,21.65170019628932,0.004,0.033,19.7416666666666,0.604166666666666,0.0625,4513,7924,1604,6,3835,1803.0
2017-09-07,21.702685041688554,0.022,0.024,20.6375,0.987499999999999,0.0,4513,7924,1604,6,3997,4453.0
2017-09-08,33.75515503908243,0.025,0.026,22.875,0.975,0.0,4513,7924,1604,6,5517,4176.0
2017-09-09,42.21041743086841,0.026,0.027,22.2583333333333,0.808333333333333,0.0,4513,7924,1604,6,9579,17303.0
2017-09-10,38.51124013446204,0.016,0.025,21.2458333333333,0.670833333333333,0.0,4513,7924,1604,6,7947,16529.0
2017-09-11,13.29840749530181,0.02,0.021,20.7249999999999,1.47083333333333,0.75,4513,7924,1604,6,2291,10956.0
2017-09-12,15.940676992734925,0.022,0.021,21.25,1.325,0.0,4513,7924,1604,6,4839,3800.0
2017-09-13,17.475053845795564,0.008,0.031,19.6083333333333,1.05833333333333,0.0,4513,7924,1604,6,4514,3875.0
2017-09-14,15.889692147335694,0.017,0.041,19.7125,0.995833333333333,0.0,4513,7924,1604,6,4181,3009.0
2017-09-15,8.064853345834806,0.02,0.025,20.9541666666666,1.9,0.0,4513,7924,1604,6,5927,5715.0
2017-09-16,3.3087682504551914,0.017,0.023,19.75,2.03333333333333,0.0,4513,7924,1604,6,11108,20881.0
2017-09-17,2.780314350968567,0.021,0.018,21.6708333333333,2.25416666666666,0.0,4513,7924,1604,6,8212,21699.0
2017-09-18,11.713045796841936,0.02,0.026,20.175,1.37916666666666,0.0,4513,7924,1604,6,3986,4196.0
2017-09-19,37.50531718088803,0.045,0.022,21.4416666666666,2.44166666666666,0.104166666666666,4513,7924,1604,6,3613,2313.0
2017-09-20,11.76403064224117,0.027,0.025,19.3208333333333,2.0875,0.0,4513,7924,1604,6,5335,6149.0
2017-09-21,12.769953595815181,0.026,0.033,17.8791666666666,0.737499999999999,0.0,4513,7924,1604,6,4913,4800.0
2017-09-22,14.832784348362445,0.048,0.033,18.7,1.16666666666666,0.0,4513,7924,1604,6,6681,7283.0
2017-09-23,30.157947433474533,0.026,0.03,20.0625,1.40833333333333,0.0,4513,7924,1604,6,11441,17515.0
2017-09-24,34.385578629367515,0.036,0.018,21.9916666666666,1.36666666666666,0.0,4513,7924,1604,6,8599,14520.0
2017-09-25,26.987224036554785,0.023,0.033,21.7583333333333,1.02083333333333,0.0,4513,7924,1604,6,3781,2522.0
2017-09-26,29.101039634501284,0.022,0.037,22.0458333333333,1.00833333333333,0.0,4513,7924,1604,6,4685,3580.0
2017-09-27,21.22521598760116,0.015,0.033,21.575,1.22499999999999,0.0208333333333333,4513,7924,1604,6,4709,2494.0
2017-09-28,10.178668943781297,0.027,0.016,19.3260869565217,2.52727272727272,0.0,4513,7924,1604,6,6227,4031.0
2017-09-29,11.184591897355311,0.021,0.023,14.7666666666666,1.64166666666666,0.0,4513,7924,1604,6,8267,6538.0
2017-09-30,21.702685041688554,0.026,0.027,18.5374999999999,2.07083333333333,0.0,4513,7924,1604,6,9817,12712.0
2017-10-01,18.003507745282185,0.011,0.022,16.3083333333333,0.987499999999999,0.229166666666666,4470,7900,1615,5,5229,6413.0
2017-10-02,9.07077629940882,0.026,0.016,20.3875,2.01666666666666,0.3125,4470,7900,1615,5,8647,21387.0
2017-10-03,18.582946490168048,0.025,0.012,17.1375,1.99166666666666,0.0,4470,7900,1615,5,7873,16489.0
2017-10-04,9.121761144808051,0.021,0.013,15.4,1.60833333333333,0.0,4470,7900,1615,5,8816,19220.0
2017-10-05,4.894129948915062,0.017,0.014,16.3958333333333,1.10416666666666,0.0,4470,7900,1615,5,14685,32576.0
2017-10-06,4.84314510351583,0.02,0.012,17.2833333333333,1.53749999999999,0.0,4470,7900,1615,5,9639,20948.0
2017-10-07,4.314691204029206,0.017,0.014,20.0458333333333,0.954166666666666,0.0,4470,7900,1615,5,15109,32091.0
2017-10-08,12.71896875041595,0.022,0.016,20.9166666666666,1.10416666666666,0.0,4470,7900,1615,5,12412,29251.0
2017-10-09,14.30433044887582,0.026,0.019,21.1208333333333,1.13333333333333,0.0,4470,7900,1615,5,11132,21174.0
2017-10-10,18.531961644768813,0.011,0.021,20.0374999999999,0.825,0.0,4470,7900,1615,5,3342,2304.0
2017-10-11,5.371599003002451,0.019,0.013,16.2375,1.80833333333333,1.14583333333333,4470,7900,1615,5,3747,2107.0
2017-10-12,12.24149969632856,0.009,0.023,11.6333333333333,1.17083333333333,0.0,4470,7900,1615,5,4784,3902.0
2017-10-13,14.355315294275055,0.011,0.027,10.6041666666666,1.24583333333333,0.0,4470,7900,1615,5,10600,6403.0
2017-10-14,11.184591897355311,0.015,0.026,11.9249999999999,1.09999999999999,0.0,4470,7900,1615,5,14193,16985.0
2017-10-15,10.65613799786869,0.017,0.023,12.6625,1.19583333333333,0.0,4470,7900,1615,5,8081,19657.0
2017-10-16,14.88376919376168,0.012,0.032,14.8333333333333,1.00416666666666,0.0,4470,7900,1615,5,3638,6706.0
2017-10-17,24.344954539121673,0.01,0.039,13.0958333333333,0.862499999999999,0.0,4470,7900,1615,5,10328,14032.0
2017-10-18,13.82686139478843,0.009,0.033,14.6791666666666,1.30833333333333,0.0,4470,7900,1615,5,6627,5007.0
2017-10-19,10.127684098382066,0.014,0.028,14.95,1.18333333333333,0.0,4470,7900,1615,5,7568,5915.0
2017-10-20,17.475053845795564,0.01,0.038,14.1791666666666,0.758333333333333,0.0,4470,7900,1615,5,14572,10375.0
2017-10-21,21.174231142201933,0.012,0.036,14.225,1.075,0.0,4470,7900,1615,5,14163,22658.0
2017-10-22,11.713045796841936,0.026,0.016,13.9958333333333,3.27916666666666,0.0,4470,7900,1615,5,10010,25073.0
2017-10-23,12.769953595815181,0.02,0.027,11.7541666666666,1.42916666666666,0.0,4470,7900,1615,5,4124,4545.0
2017-10-24,18.003507745282185,0.009,0.036,11.4208333333333,0.6875,0.0,4470,7900,1615,5,5870,19454.0
2017-10-25,21.702685041688554,0.012,0.036,11.75,0.7875,0.0,4470,7900,1615,5,5924,4625.0
2017-10-26,27.46469309064218,0.008,0.044,12.6124999999999,0.720833333333333,0.0,4470,7900,1615,5,6825,5123.0
2017-10-27,35.3405167375423,0.011,0.047,14.3416666666666,0.733333333333333,0.0,4470,7900,1615,5,13724,8431.0
2017-10-28,30.106962588075298,0.011,0.044,13.6708333333333,0.979166666666666,0.0,4470,7900,1615,5,16482,26879.0
2017-10-29,34.43656347476675,0.022,0.019,10.85,2.4625,0.0,4470,7900,1615,5,10930,19514.0
2017-10-30,20.16830818862791,0.019,0.023,6.32083333333333,1.84166666666666,0.0,4470,7900,1615,5,4518,3338.0
2017-10-31,18.531961644768813,0.009,0.036,7.25416666666666,1.2375,0.0,4470,7900,1615,5,5048,5768.0
2017-11-01,19.11140038965467,0.021,0.031,13.1375,2.49583333333333,0.0,4465,7903,1613,6,6126,3363.0
2017-11-02,22.28212378657441,0.024,0.03,14.9416666666666,1.50833333333333,0.0,4465,7903,1613,6,4938,2669.0
2017-11-03,17.57702353659403,0.03,0.018,12.6,2.57916666666666,0.0833333333333333,4465,7903,1613,6,5964,3156.0
2017-11-04,29.68047837938714,0.018,0.025,6.89166666666666,1.64583333333333,0.0,4465,7903,1613,6,11066,12087.0
2017-11-05,22.231138941175175,0.011,0.03,5.80833333333333,1.0125,0.0,4465,7903,1613,6,9226,12762.0
2017-11-06,19.060415544255434,0.011,0.035,9.77916666666666,1.0,0.0,4465,7903,1613,6,4153,3340.0
2017-11-07,22.231138941175175,0.007,0.042,13.1124999999999,0.7875,0.0,4465,7903,1613,6,5120,3494.0
2017-11-08,36.55037907271325,0.033,0.02,13.7416666666666,2.03333333333333,0.0,4465,7903,1613,6,5117,2653.0
2017-11-09,26.987224036554785,0.007,0.04,7.35416666666666,0.716666666666666,0.0,4465,7903,1613,6,4477,3089.0
2017-11-10,25.401862338094915,0.015,0.032,8.7,2.57916666666666,0.354166666666666,4465,7903,1613,6,4954,2353.0
2017-11-11,39.72110246963299,0.015,0.021,5.5,2.1875,0.0,4465,7903,1613,6,9048,8008.0
2017-11-12,21.65170019628932,0.007,0.032,3.37083333333333,0.8125,0.0,4465,7903,1613,6,7291,9312.0
2017-11-13,27.942162144729572,0.006,0.039,6.85833333333333,1.47499999999999,0.0625,4465,7903,1613,6,2904,1611.0
2017-11-14,27.515677936041413,0.019,0.02,8.31666666666666,2.19583333333333,0.0,4465,7903,1613,6,3704,2003.0
